0.69134,-0.4257233153264166,-0.218743,
-0.567792,-3.4988413189301477,-2.464856,
2.759985,0.0019575460496397135,-0.10851,
2.504699,0.0018384301119240831,-0.122334,
2.220207,0.0014028306766808996,-0.065166,
-0.882034,-3.623925527077694,-3.282671,
-0.601486,-3.516066314535296,-2.549679,
0.270026,-1.6471500038253755,-0.736047,
-3.103106,-6.398146052204616,-5.730723,
0.392048,-1.193592502398606,-0.559859,
1.394419,-0.020358828508043825,0.103437,
-3.083325,-6.445487643242728,-5.787462,
2.046259,7.072662510463346E-4,-0.013955,
-0.176351,-3.0707479276932483,-1.554684,
1.079727,-0.08483901229559265,0.035784,
-1.104843,-3.7135606908905734,-3.883275,
-0.703682,-3.560295016441863,-2.811752,
2.335175,0.001644442475278396,-0.094242,
3.673123,0.002014930669886894,1.155004,
-3.795981,-1.7138912920266174,-1.927068,
1.116336,-0.07226786906122751,0.049538,
2.791108,0.0019649487589585846,-0.100505,
-1.346026,-3.8720814849332985,-4.527111,
-3.404103,-4.697788055226097,-4.541306,
0.964287,-0.13955821756228248,-0.01869,
0.008751,-2.604040306074067,-1.183422,
-3.879274,-1.4294564560727965,-1.19122,
-1.919553,-4.8301656709649885,-5.856056,
0.79369,-0.283806528150397,-0.131609,
1.940844,-5.620270151318607E-5,0.01751,
-0.116323,-2.9432262967708986,-1.429642,
0.474146,-0.9268952424545729,-0.453384,
1.669816,-0.004736665248942007,0.083399,
0.780055,-0.2998724468675764,-0.142364,
1.042129,-0.09990354868506124,0.019918,
0.746978,-0.3422973378048155,-0.169539,
-0.75472,-3.5793956643185263,-2.944997,
-3.26465,-5.731598737372423,-5.171468,
-0.204095,-3.122429537800743,-1.613919,
0.915982,-0.17121672454997627,-0.046654,
-2.154999,-5.456970526185604,-6.233979,
1.230233,-0.0435201518695747,0.082023,
3.241255,0.0020088045529544907,0.243004,
-2.764314,-6.609297768962097,-6.387221,
-3.089468,-6.431454806348363,-5.770105,
2.272863,0.0015285489983143385,-0.07921,
-1.098875,-3.710668753603467,-3.867156,
3.435411,0.0020129232689063414,0.565877,
3.553777,0.0020141755940699113,0.829929,
-1.251952,-3.7990360337911886,-4.278445,
3.739805,0.002015210752567498,1.3647,
-3.246551,-5.834370830444463,-5.242935,
0.970077,-0.13615806206628234,-0.015546,
-1.618889,-4.203913542633188,-5.211702,
-3.588047,-3.031414122755141,-3.479065,
-0.481879,-3.446154413109306,-2.25262,
-1.539335,-4.085588218245054,-5.019452,
-1.876369,-4.724098074208923,-5.773183,
0.495998,-0.8627792832599175,-0.42669,
1.025702,-0.10725585131831217,0.012423,
-3.18549,-6.12617542723828,-5.467347,
1.711064,-0.0036258678609444317,0.075619,
-1.538096,-4.083897791883127,-5.016403,
-3.534771,-3.500685009650182,-3.815242,
2.799521,0.0019667835394261424,-0.098063,
-2.85777,-6.647322170436967,-6.269446,
0.123329,-2.2119473399010747,-0.975737,
-0.359819,-3.340170482838155,-1.962315,
-1.486863,-4.01789499957408,-4.888951,
-3.169315,-6.189941131103433,-5.522569,
1.32414,-0.02832875951223901,0.097734,
2.237032,0.001446179184799945,-0.069766,
-0.657713,-3.5416349016818076,-2.693029,
-0.82204,-3.6031240772069673,-3.122731,
-3.390683,-4.813506445114745,-4.608256,
0.39068,-1.1983525348690645,-0.561716,
2.282724,0.001549049415560777,-0.081715,
-1.68132,-4.310775282454237,-5.357121,
