1.0378552270639272,
1.0045246522946234,
0.9717080915361462,
0.94767546628393,
0.9179649577416911,
0.89592672456288,
0.878762877328303,
0.8619471152834326,
0.8471099275754276,
0.8367655020027105,
0.8228674900039581,
0.8161115790947817,
0.8066536055471228,
0.7991204424231346,
0.7938894212963084,
0.790453590660146,
0.7855176510056636,
0.7804778770345442,
0.7784441284727562,
0.7764244436894758,
0.773102932514273,
0.7692288163914919,
0.766920972469108,
0.7647949598898807,
0.7647827200913884,
0.7623563085787229,
0.762613008845182,
0.7600403292016275,
0.7590738628244632,
0.7571273127958384,
0.7569536739336405,
0.757249354158935,
0.7548309346522075,
0.7540665559030435,
0.7534323549655884,
0.7536165853156556,
0.7533503257148109,
0.7533785834176404,
0.7532355841282931,
0.7529548006969005,
0.7527512797295448,
0.7509584719183312,
0.7514250041768488,
0.7496883303780827,
0.7509855361378515,
0.7509841704104556,
0.7502566936969701,
0.7501428422942041,
0.747623322272876,
0.7493518527757375,
0.7477260923188833,
0.7489194670134999,
0.7470733684168913,
0.7465848412671434,
0.7469287057345515,
0.7458404380671418,
0.7468377544560764,
0.7457297212789479,
0.7446290254035454,
0.7451566219398412,
0.7446259852422785,
0.7445397449663458,
0.7445104660157191,
0.7456996342741874,
0.745221987062421,
0.7437400985429398,
0.7430874570117717,
0.7441526798440096,
0.7441198460024182,
0.7421465488983578,
0.7411456492052337,
0.7418980536396439,
0.7406916363531806,
0.7404025273170828,
0.7420259789963901,
0.740440324270756,
0.7402407857376501,
0.7391919028917727,
0.7390703564835546,
0.7384597290046601,
0.7396148200109589,
0.7391164415033803,
0.7394837727258169,
0.7374920139739386,
0.737334710802208,
0.7368611260499812,
0.7375036406026296,
0.7361706072645661,
0.7358929916892409,
0.7353909538397583,
0.7350379371999112,
0.7359194772445419,
0.7341820944532013,
0.7336623175241146,
0.7332670297209608,
0.7345663045450131,
0.7340723091083583,
0.7316121222468424,
0.7309838301165357,
0.7313021615660311,
0.7307738512493968,
0.7304454173642287,
0.7312786987532667,
0.728796069657223,
0.7303971244344347,
0.7297622020226581,
0.7281942022281506,
0.7270994660522151,
0.7262961173851011,
0.727516837029367,
0.7269889210231788,
0.7266987910431235,
0.7249370782078631,
0.7242049115502658,
0.7239115921359894,
0.7223954579468741,
0.723381751581267,
0.7232633214083554,
0.7225696905834855,
0.7209126545583388,
0.7193618953447105,
0.7213773604942303,
0.7199153192302914,
0.7183347450409965,
0.7170796445406923,
0.7159520036128547,
0.7177946445949233,
0.7153029130937628,
0.714839546069959,
0.7134211252851215,
0.7135733269933574,
0.7128473327005098,
0.7129103373392006,
0.710944323722931,
0.7107010192754791,
0.7108521480772462,
0.7099142334795262,
0.7096009456574626,
0.7066318490153266,
0.7063070297667868,
0.7057000231078012,
0.7047793559283537,
0.7036023616318933,
0.7048549398639475,
0.702475116654337,
0.7005942103828764,
0.7000798199114697,
0.6998147212014485,
0.7000660408789553,
0.6992096689812741,
0.6976099935302085,
0.6956834393420788,
0.6945968719366518,
0.6955253997857326,
0.6926519690040517,
0.69140279543341,
0.6906503217915367,
0.6897061473088604,
0.6906485853858504,
0.6891576671425623,
0.6886151366531293,
0.6856194713324888,
0.6847708772491171,
0.6838939563123615,
0.6837052475806527,
0.681729887619849,
0.6799354127894702,
0.6795246690139437,
0.6782563376572868,
0.6776955472482764,
0.676334564293615,
0.6757793888849283,
0.6755095751334047,
0.6740943189429942,
0.6715486868843953,
0.6711968114896335,
