1.1696009032159973,
1.143462103033137,
1.118707245835707,
1.0953457290931503,
1.0733687250353114,
1.0526951133695348,
1.0332728220501735,
1.0150685175910863,
0.9980695797603648,
0.9821991914491763,
0.9673966234021872,
0.953594655473477,
0.9407101921636394,
0.9287026696179991,
0.917506926764467,
0.9070819847480591,
0.8974071940871009,
0.8883973383321399,
0.8799978960525008,
0.8721773092881958,
0.864879366788436,
0.8580950252059908,
0.8517708430382674,
0.8458703330677543,
0.8403679685757807,
0.8352151913698057,
0.8303884925701396,
0.8258886748921855,
0.821693573941093,
0.8177782541978672,
0.8141064683564562,
0.8106564697316571,
0.8074176054514136,
0.8043886992842302,
0.8015412027734797,
0.7988680721822781,
0.7963607781658858,
0.7940049987428787,
0.7917839110910613,
0.7896877801038855,
0.7877083916886448,
0.7858447606770269,
0.7840933778351924,
0.7824328885287232,
0.7808650438167342,
0.7793808669367743,
0.7779796823388554,
0.7766500639421217,
0.7753854838724595,
0.774187748678193,
0.7730529519460951,
0.7719802529276667,
0.7709580614101944,
0.7699863256795043,
0.769065913853592,
0.7681871525753171,
0.7673510750555339,
0.7665567749617045,
0.7657952849302403,
0.7650708090917004,
0.764381752576549,
0.7637245110047228,
0.7630969242302039,
0.7624979915553718,
0.7619216591406704,
0.7613708454323507,
0.7608432534124001,
0.7603359602853648,
0.7598516135811425,
0.7593871403526837,
0.7589411293598401,
0.7585102532730559,
0.7580976793007776,
0.7577032432576082,
0.7573210643288413,
0.756955294358252,
0.7566031110793533,
0.7562592814987393,
0.7559263228220501,
0.7556088016007293,
0.7553003274767973,
0.7550003191978699,
0.7547133161528764,
0.7544340227629833,
0.754165500266207,
0.7539011971613419,
0.753645648544913,
0.7533959369253106,
0.7531570541893109,
0.752923932086798,
0.7526986490682424,
0.7524747638021528,
0.752260707045635,
0.7520500918602934,
0.751843773713375,
0.7516445561209842,
0.7514481438694744,
0.751257998742999,
0.7510707595417411,
0.750888323677829,
0.7507085949947683,
0.7505323553625917,
0.7503586383270953,
0.7501914359595029,
0.7500246288401214,
0.7498592992137079,
0.7497017773527341,
0.7495440727305287,
0.7493861685954231,
0.7492359143378242,
0.7490826303271685,
0.7489334259517363,
0.7487891101973824,
0.7486446040923269,
0.7485013621710419,
0.7483594287352615,
0.7482193966160743,
0.7480798460273119,
0.7479426818923353,
0.7478075220949756,
0.7476754209533836,
0.7475419295874164,
0.7474073801016001,
0.7472776867277731,
0.7471464299391886,
0.747018842959838,
0.7468894136804431,
0.7467627539144039,
0.746634748119806,
0.7465094349381508,
0.7463836104898384,
0.7462580151118485,
0.7461323186723753,
0.7460065246682328,
0.7458835901253349,
0.7457596703229348,
0.7456362878915357,
0.7455149985164653,
0.7453911147537138,
0.7452700483071077,
0.7451476579107645,
0.7450256631655938,
0.744900373355174,
0.7447799607936989,
0.7446574197599437,
0.7445327318024657,
0.7444119684953245,
0.7442909738235721,
