1.061156730642066,
0.9487599552044497,
0.881738369659836,
0.8390125690299294,
0.8098011651049101,
0.7930171259901507,
0.7824576623864935,
0.7773266562846731,
0.7699006894700472,
0.7656427790313391,
0.7626925584630146,
0.7598403557186517,
0.7575276912644828,
0.7558601236521539,
0.7534660017635354,
0.7515600950656318,
0.749848479405391,
0.7481098129369661,
0.746593804227532,
0.7448525475604714,
0.7430450261901944,
0.7418049973966794,
0.741387407182938,
0.7376409859644434,
0.7359599186569641,
0.733710951600967,
0.7315140809606564,
0.7311878218235793,
0.7277975377000183,
0.7267410577802864,
0.7229321340887603,
0.7202768715696801,
0.717734376834351,
0.7166623157555545,
0.7118738866595352,
0.7093634434885009,
0.7066907156421482,
0.7047738173620703,
0.7000570231749014,
0.6962265614456751,
0.6934380295330369,
0.6891625102310286,
0.6876588087387618,
0.6825270764891734,
0.6778350264804861,
0.6737541586209204,
0.6700149780693674,
0.6671070644179671,
0.6603716425297126,
0.6578153544944608,
0.6515154076952594,
0.6457806047849893,
0.640820121196639,
0.6382166248025487,
0.6328993718638972,
0.625160454812661,
0.6212084390783907,
0.6155668548070873,
0.6086200529704815,
0.6035124377851966,
0.594233612394377,
0.5881662367843951,
0.584459259376459,
0.5772176031379797,
0.5682743181104773,
0.5618232537527975,
0.5542588012262964,
0.5509197788202594,
0.5400633484989167,
0.5336569684249444,
0.5275667642371122,
0.5185054865822589,
0.5111757193754338,
0.5023834004014694,
0.49457930825227636,
0.48735078561438006,
0.4790734329900449,
0.4711233424171074,
0.4637657627369475,
0.45589847790937077,
0.44796426953544377,
0.4399479659218032,
0.430951879022791,
0.424142389780305,
0.41476518382011157,
0.4071255098643383,
0.40011373836086384,
0.3911840642578781,
0.3852747851741602,
0.37557565386276887,
0.3706283625721907,
0.3609547460778686,
0.3530229806571478,
0.3463780004190642,
0.3387853760945531,
0.33152181408130277,
0.3241635693041168,
0.31794582535207083,
0.31100562232148465,
0.304194584066799,
0.29753278196969685,
0.2913010464649496,
0.2844690602145992,
0.2785020137228483,
0.27385294949761646,
0.2668905340033441,
0.26236743471523294,
0.2552494798954718,
0.25005901165253935,
0.24464235158592318,
0.24009880596229685,
0.23427484664703982,
0.2303911280686219,
0.22625442038576782,
0.22068848479011435,
0.21621689809699288,
0.21116516002101093,
0.20782027238176454,
0.20258907360368447,
0.1999202747852025,
0.1954417527850805,
0.19064446657798517,
0.18684643535653922,
0.18330067535652383,
0.18006075270502042,
0.17720464752559129,
0.1730497330170617,
0.1699538651989087,
0.1663771135901502,
0.16344151727292175,
0.16044349272221964,
0.15733475076826467,
0.15459414338272237,
0.1514875821427418,
0.14900928422253262,
0.14588096983439067,
0.14357932586921796,
0.14089731763713087,
0.1386739425671522,
0.13592897767981924,
0.1336247943645696,
0.13142485483684094,
0.12884177330653762,
0.12712588918731463,
0.12487410117013598,
0.12272019609910766,
0.12074180472184477,
0.11928917956938838,
0.11651953008844868,
0.11488472474109253,
0.11325902421673559,
0.11112897720145473,
0.10935310258286682,
0.1079582828239188,
0.10645783634900467,
0.10452489030920097,
0.10291176375780292,
0.10119537100584447,
0.09998002420984743,
0.09829267539488472,
0.09668739254857708,
0.09527998745617436,
0.09416450679837528,
0.09278898264192498,
0.09166131660666291,
0.0901230802735784,
0.08870741254693791,
0.08773947102192346,
0.08630672649389011,
0.08530337481716858,
0.0840354427718154,
0.08320793713172785,
0.08186106999798332,
0.08064542692314669,
0.0796699720676076,
0.07853250332731103,
0.07753824053779051,
0.07657331754861725,
0.07562248151163944,
0.07465138076427565,
0.07374131964158588,
0.07291436109031213,
0.07198823639986045,
0.07112939589193552,
0.07014542864259407,
0.0693356398420116,
0.06848657730463253,
0.06780903600697986,
0.06687324194752539,
0.0661534908180306,
0.06536977353035024,
0.06470821541765993,
0.06392459413138278,
0.0633453610258802,
0.06258176921965856,
0.06176091366017672,
0.061135573956106,
0.06040621425370639,
0.059837280209848145,
0.059130820141847396,
0.05848056617783925,
0.05790805325550968,
0.057334610605732396,
0.05670327447190574,
0.056158513511392484,
0.055541645609345186,
0.05503477571248153,
0.05450090010443754,
0.0538858131865495,
0.05331526541047529,
0.05282464218528148,
0.052315926894472356,
0.05184622655225407,
0.05123595591776849,
0.05082419060292277,
0.05030884630563166,
0.04984429654539583,
0.04939492804298144,
0.04889097898068328,
0.04848560985458133,
0.04813218465336924,
0.047563202905252455,
0.04710749315683037,
0.046751352387153576,
0.04632492685713516,
0.04588335057780881,
0.04547735519653663,
0.04512134078395962,
0.044793607088604616,
0.044316619530520136,
0.04395221802319094,
0.04360285243263805,
0.04319356445546904,
0.04282586911071209,
0.04248520854790035,
0.04214577458005821,
0.04178975461678952,
0.041411253364786,
0.04109050482609173,
0.04077695310469266,
0.04047739264895765,
0.04009060560911223,
0.03980782918875808,
0.03953297086371017,
0.03916827713873295,
0.03885428786491285,
0.03854344404377523,
0.038284419043560065,
0.03798449427908093,
0.03767829690685712,
0.03741748527678184,
0.037124200183043694,
0.03683139656779706,
0.03658773900344523,
0.03632286172308536,
0.03609818523539907,
0.03580085739995946,
0.0354958414963883,
