1.0177286004635915,
1.0071497241972158,
0.9962049166744691,
0.9859513000673921,
0.9763153778829905,
0.9660757276055554,
0.9565011582090149,
0.9481793556068375,
0.9392342002192045,
0.9322841619899078,
0.9233791175619297,
0.91568266781899,
0.9085286472168809,
0.9022588431451035,
0.89542396152029,
0.8889164233082933,
0.8826821019124724,
0.8767660911337384,
0.8720324710317463,
0.8660927867387233,
0.8621006923610937,
0.8561537577478162,
0.8513352692689112,
0.8469106205474637,
0.8423480022189178,
0.8391212744030239,
0.8347927340981032,
0.8309127615663428,
0.8279389821329857,
0.8235331178475616,
0.8207044568898412,
0.816806417297039,
0.8142980167403996,
0.8113077357883102,
0.808950310953877,
0.8054525277970134,
0.8030528621320749,
0.8012700157158529,
0.7984084102994492,
0.7954395200980416,
0.7942551288657049,
0.7911032281435064,
0.7897126199921242,
0.7876491540491262,
0.7861809481042525,
0.783789607957511,
0.7816677768039583,
0.780071206683783,
0.7786532703982156,
0.7769649270788672,
0.7764793946815097,
0.7742369881221188,
0.7735949585409888,
0.7716607469607455,
0.7703498401253803,
0.7687766594648046,
0.7682277069070977,
0.7673805422713333,
0.7652379171096413,
0.7645755161131623,
0.7637112363054107,
0.7621762570130892,
0.7616625372101101,
0.7604932860172675,
0.760257098606902,
0.7589715849239905,
0.7577408915180106,
0.7576592134082765,
0.7562476010547061,
0.7552878988339121,
0.7547839051581384,
0.7538146307065523,
0.7534388260947701,
0.7529465191032428,
0.7517597932135318,
0.7509376406603682,
0.7503718745535802,
0.7501253076935752,
0.749428575814956,
0.7486750519004701,
0.748056630238359,
0.7468263034587895,
0.7463592829686215,
0.7461269536843766,
0.7458002131847857,
0.7446933527771779,
0.7438554996305821,
0.74327058241775,
0.7430649982044127,
0.7422570374442972,
0.7424903897105429,
0.7413995859960514,
0.7407260564349024,
0.7402053578275646,
0.7404663796654033,
0.7392955597597466,
0.7393894160445351,
0.7379713580054956,
0.7378571250038937,
0.7375134486715917,
0.7365678880309351,
0.7361090795347902,
0.7355252115484521,
0.7354575840739097,
0.7346934982905927,
0.7341756802335122,
0.7331028191224142,
0.7333048594422509,
0.7323418503966894,
0.7317587536243167,
0.731354278904579,
0.73067351960595,
0.7302032034802346,
0.729294311208491,
0.7290496565165797,
0.7284654920117801,
0.7284551893313547,
0.7273545587575914,
0.7272757813005648,
0.7266136767817619,
0.7255961865885424,
0.7249473470504779,
0.7241418564359778,
0.724507129651909,
0.7233610067972965,
0.7223954001866183,
0.7224255424231738,
0.7215283557064667,
0.7212624927910926,
0.719859623038859,
0.7192834361903335,
0.7188760641976326,
0.7186916389599627,
0.7174188963917751,
0.7166404601681773,
0.7159500001408768,
0.7154231968938319,
0.715007177372157,
0.714720935569279,
0.7140182600192545,
0.7124801345475171,
0.711737727796768,
0.7111648434926545,
0.7102269523787254,
0.7095772095998073,
0.7091175915676945,
0.7081929799793544,
0.7079532257244016,
0.7067842684552473,
0.7058470138816576,
0.7055238913541954,
0.7043674924656059,
0.7041231904921743,
0.7031260602848352,
0.7024250377612294,
0.7009760375362346,
0.700066170597097,
0.7001091603331737,
0.6988665077493407,
0.6981197164363065,
0.6967425142531997,
0.6960177827396378,
0.6955412120299878,
0.6938175645533488,
0.6938100633445284,
0.6927552412835283,
0.6912582500819657,
0.6901922729714548,
0.6897042223838514,
0.6883703822142234,
0.6872628751883275,
0.6867019639982449,
0.68541992900306,
0.6841777430404313,
0.6833799736933532,
0.6823371061016311,
0.6814377384353969,
0.6807322423876763,
0.6797091054100725,
0.679079756637132,
0.6772333956753847,
0.6771350077792987,
0.6754220162951231,
0.6748695568605906,
0.6732993247217728,
0.672003132710217,
0.6715761223376131,
0.6702187744929823,
0.6692144237826623,
0.6683832333939757,
0.6669603149101636,
0.665493424493825,
0.6643199717204409,
0.663451263120304,
0.6623582923984657,
0.6619425700617474,
