1.1043760554396518,
1.04339798041693,
0.9926468575848014,
0.9520934901237031,
0.9160880080435387,
0.8874577146294427,
0.8640088806822421,
0.8447320007556837,
0.8289457993275942,
0.815778419670226,
0.8055760230272068,
0.7953818995446907,
0.7885542429788841,
0.7820048963232609,
0.7753494556008717,
0.770359889785603,
0.766059443282178,
0.7623912951206147,
0.7590727383219928,
0.7559413851971315,
0.7530134904136451,
0.7513146171048563,
0.7480754055330351,
0.7457781274533267,
0.7436740321486394,
0.7415710239171833,
0.7397184956806174,
0.7375802074440201,
0.735695120309311,
0.7337387574172554,
0.7316919057548705,
0.7297275571458601,
0.7277973337445975,
0.725706502095628,
0.7235627322679428,
0.722385218234887,
0.7192736496576599,
0.7178943388519547,
0.7148443174725694,
0.712363334220436,
0.7098182813045176,
0.7082763348728021,
0.7047893420903816,
0.7020202059332803,
0.69949490905059,
0.6965301753640173,
0.6935426251501122,
0.6905217660317183,
0.6872838304064618,
0.6842151833778848,
0.6809020027085027,
0.6775569449522755,
0.6743433589815137,
0.6706215079639405,
0.6668210455293195,
0.6632187862067406,
0.6592888846518815,
0.6562917778376426,
0.652442817206362,
0.6473423832870993,
0.6432772567876472,
0.6394324324311447,
0.6355083678096195,
0.6310191811503302,
0.6267720977476315,
0.6223424393101331,
0.6179195701870304,
0.6133407968625422,
0.60904067987529,
0.6047021074151078,
0.6008139459935149,
0.5955142453929129,
0.5909176093750419,
0.5873404709995741,
0.5828263576221632,
0.5775983946969894,
0.5730495437410578,
0.5683218496889082,
0.5638974471418943,
0.5593622801408471,
0.5548271022168823,
0.550235398880149,
0.5456507023214664,
0.5420259246287886,
0.536909440214871,
0.5327718449472593,
0.5271971008028644,
0.5224136933155069,
0.5178985560826884,
0.5133366398016013,
0.5084071415475283,
0.5043444830653533,
0.5002166874473924,
0.4954988573838543,
0.489719990989451,
0.4859509551434159,
0.48102805257342474,
0.47544071522049425,
0.4704975451981643,
0.4654766345958871,
0.4609541546171718,
0.4563496811675991,
0.4510263879553794,
0.446167059355284,
0.44111201497504354,
0.4363286386323566,
0.43091325276835696,
0.4261637091551154,
0.42125178070859143,
0.4161748051631357,
0.4118582797146625,
0.40612336820691763,
0.4009223260220564,
0.3960805100759474,
0.39149455835985386,
0.38662414275915674,
0.38244097152689976,
0.3765285840512481,
0.3717668536771583,
0.3667952881213704,
0.36216929656539965,
0.357646455744545,
0.3526939541423484,
0.3482818754016837,
0.3432976771521988,
0.33892416971447253,
0.3348204943750564,
0.33026779213519514,
0.32670917710569747,
0.3217477651500077,
0.3181637770829592,
0.31367948108327975,
0.30969134473227994,
0.3047703797845854,
0.3011656685362696,
0.297902941722677,
0.2937473288427355,
0.2894826747018876,
0.28564546912016464,
0.28187117103759707,
0.27837948538337903,
0.2758517219032858,
0.27119000942482935,
0.26804560436416863,
0.26481764064461333,
0.2610899345951287,
0.25751241245158074,
0.2544021265904283,
0.2513070374766301,
0.24813186913391688,
0.24526485004195378,
0.242239699740755,
0.23922585758112985,
0.23654288985286437,
0.23339463421449727,
0.23013252023012168,
0.22755831415102823,
0.22525018435314612,
0.22181245172624836,
0.21927016720573006,
0.21711076106532803,
0.21434687108878853,
0.21120382515913755,
0.20867027033434618,
0.20618364189640215,
0.20363673025193593,
