0.69134,-0.10375761594587019,-0.218743,
-0.567792,-2.43878226640234,-2.464856,
2.759985,-0.14583001343428847,-0.10851,
2.504699,-0.12790169159028242,-0.122334,
2.220207,-0.0338152773110183,-0.065166,
-0.882034,-3.091859037775027,-3.282671,
-0.601486,-2.506702638283942,-2.549679,
0.270026,-0.6772801197448448,-0.736047,
-3.103106,-6.085725847588689,-5.730723,
0.392048,-0.4750427599804805,-0.559859,
1.394419,0.20752990141505112,0.103437,
-3.083325,-6.126823682284451,-5.787462,
2.046259,0.041572778308070824,-0.013955,
-0.176351,-1.6021244622671027,-1.554684,
1.079727,0.14650953939616063,0.035784,
-1.104843,-3.691235340430575,-3.883275,
-0.703682,-2.712199368954069,-2.811752,
2.335175,-0.07831033061979831,-0.094242,
3.673123,1.4844776029285267,1.155004,
-3.795981,-0.7444281043521848,-1.927068,
1.116336,0.15933035891784542,0.049538,
2.791108,-0.1412715325962024,-0.100505,
-1.346026,-4.562462082878996,-4.527111,
-3.404103,-4.052353702217278,-4.541306,
0.964287,0.09503901481530797,-0.01869,
0.008751,-1.194889017175477,-1.183422,
-3.879274,-0.5904459001861548,-1.19122,
-1.919553,-6.080541858600302,-5.856056,
0.79369,-0.015240782590850266,-0.131609,
1.940844,0.08682112003188536,0.01751,
-0.116323,-1.468678644177717,-1.429642,
0.474146,-0.35557122299216637,-0.453384,
1.669816,0.17784158790542381,0.083399,
0.780055,-0.026005650755850596,-0.142364,
1.042129,0.13163011061618146,0.019918,
0.746978,-0.05340945894793414,-0.169539,
-0.75472,-2.8164073046987532,-2.944997,
-3.26465,-5.398478397256984,-5.171468,
-0.204095,-1.6638223166738193,-1.613919,
0.915982,0.0681898177515956,-0.046654,
-2.154999,-6.252232047163243,-6.233979,
1.230233,0.18923245903342423,0.082023,
3.241255,0.2894806463176467,0.243004,
-2.764314,-6.338841856704127,-6.387221,
-3.089468,-6.114738664315579,-5.770105,
2.272863,-0.055024081204834374,-0.07921,
-1.098875,-3.6724578575992854,-3.867156,
3.435411,0.7970888476708389,0.565877,
3.553777,1.1562140789251378,0.829929,
-1.251952,-4.202161181208112,-4.278445,
3.739805,1.6362313238929858,1.3647,
-3.246551,-5.516797475655784,-5.242935,
0.970077,0.09803909865965377,-0.015546,
-1.618889,-5.514135737229877,-5.211702,
-3.588047,-1.8916401577595359,-3.479065,
-0.481879,-2.2632272792093246,-2.25262,
-1.539335,-5.271838898630312,-5.019452,
-1.876369,-6.028994005229675,-5.773183,
0.495998,-0.3260571074692873,-0.42669,
1.025702,0.1245691362552952,0.012423,
-3.18549,-5.829398848896657,-5.467347,
1.711064,0.16740001847763164,0.075619,
-1.538096,-5.267768487382526,-5.016403,
-3.534771,-2.445821087840839,-3.815242,
2.799521,-0.13970873042528176,-0.098063,
-2.85777,-6.322594308641415,-6.269446,
0.123329,-0.9559462876479401,-0.975737,
-0.359819,-2.0055236335083375,-1.962315,
-1.486863,-5.0924441282938115,-4.888951,
-3.169315,-5.892662700521669,-5.522569,
1.32414,0.20314853117904974,0.097734,
2.237032,-0.040722158201382364,-0.069766,
-0.657713,-2.619595856918485,-2.693029,
-0.82204,-2.9583526135812352,-3.122731,
-3.390683,-4.2116350815877635,-4.608256,
0.39068,-0.4771482173437631,-0.561716,
2.282724,-0.05885196462577902,-0.081715,
-1.68132,-5.676187775862273,-5.357121,
-2.369777,-6.316146026427349,-6.44516,
-2.703245,-6.342518271201682,-6.440655,
-1.63226,-5.55097254681351,-5.243275,
-3.212447,-5.706763831469555,-5.371415,
-2.965746,-6.272107027129243,-6.075352,
-1.379204,-4.690808679932244,-4.613648,
2.956248,-0.07837664204087336,-0.028467,
3.858244,1.8413249252623967,1.791052,
-2.411137,-6.323154488667884,-6.468368,
-2.545694,-6.338313063375635,-6.499548,
-2.369754,-6.31614176897866,-6.445146,
-1.695891,-5.71037157876791,-5.390295,
-1.710045,-5.742275273122866,-5.422227,
-2.432318,-6.326274372650422,-6.477861,
1.451648,0.20739852168908168,0.104527,
-1.669183,-5.646667223471487,-5.329258,
1.204667,0.18379479002014332,0.076051,
-0.289981,-1.8536564832837694,-1.802829,
-2.671497,-6.343023779265414,-6.461443,
1.430843,0.2078253715960514,0.104485,
2.798508,-0.1399046694876347,-0.098363,
-0.294207,-1.8629229038859858,-1.812334,
3.240573,0.2880550794147041,0.242087,
0.909831,0.06453271197815802,-0.050439,
1.496892,0.20499405960437844,0.103276,
3.098411,0.05214913121162468,0.080506,
-1.925702,-6.087246474149486,-5.867548,
1.83484,0.12810587328449596,0.04687,
1.231026,0.1893896343310777,0.082196,
1.090642,0.15050170086299985,0.040059,
-0.182868,-1.616623124120455,-1.568517,
3.154459,0.13094862602109902,0.137429,
2.718193,-0.14916960372577126,-0.116812,
0.531925,-0.2796098339931552,-0.384304,
-2.138747,-6.244762532036869,-6.212377,
-3.259199,-5.4354547473477,-5.193233,
2.226394,-0.0363681132249134,-0.066868,
-3.297455,-5.150618236450368,-5.036023,
-2.833352,-6.328513521858804,-6.304565,
-1.896633,-6.054183162807272,-5.812535,
-2.426626,-6.325465436178538,-6.475472,
-2.355313,-6.313384578459251,-6.435622,
